Timestamp,Sensor1_Temperature,Sensor1_Humidity,Sensor2_Temperature,Sensor2_Humidity,Sensor3_Temperature,Sensor3_Humidity
2024-12-18 02:39:01,18.6,18,32.8,6.9,46.3,10
2024-12-18 02:39:04,18.6,18,32.9,6.8,45.2,10
2024-12-18 02:39:06,18.6,18,32.9,6.8,44.2,10
2024-12-18 02:39:08,18.6,18,32.9,6.7,43.4,10
2024-12-18 02:39:10,18.6,18,32.9,6.7,42.6,10
2024-12-18 02:39:12,18.6,18,32.8,6.7,41.7,10
2024-12-18 02:39:14,18.6,18,32.8,6.6,41,10
2024-12-18 02:39:17,18.6,18,32.8,6.6,40.3,10
2024-12-18 02:39:19,18.6,18,32.8,6.5,39.5,10
2024-12-18 02:39:21,18.6,18,32.7,6.5,38.6,10
2024-12-18 02:39:23,18.6,18,32.7,6.5,38,10
2024-12-18 02:39:25,18.6,18,32.6,6.4,37.4,10
2024-12-18 02:39:27,18.6,18,32.5,6.4,36.8,10
2024-12-18 02:39:30,18.6,18,32.5,6.5,36.2,10
2024-12-18 02:39:32,18.6,18,32.4,6.4,35.7,10
2024-12-18 02:39:34,18.6,18,32.3,6.4,35.1,10
2024-12-18 02:39:36,18.6,18,32.3,6.4,34.6,10
2024-12-18 02:39:38,18.6,18,32.2,6.4,34.1,10
2024-12-18 02:39:40,18.6,18,32.1,6.4,33.7,10
2024-12-18 02:39:43,18.6,18,32.1,6.4,33.1,10
2024-12-18 02:39:45,18.6,18,32,6.4,32.6,10
2024-12-18 02:39:47,18.6,18,31.9,6.5,32.2,10
2024-12-18 02:39:49,18.6,18,31.8,6.5,31.8,10
2024-12-18 02:39:51,18.6,18,31.7,6.4,31.4,10
2024-12-18 02:39:53,18.6,18,31.7,6.4,31,10
2024-12-18 02:39:56,18.6,18,31.5,6.4,30.7,10
2024-12-18 02:39:58,18.6,18,31.4,6.4,30.4,10
2024-12-18 02:40:00,18.6,18,31.4,6.4,30.1,10
2024-12-18 02:40:02,18.6,18,31.2,6.5,29.8,10
2024-12-18 02:40:04,18.6,18,31.2,6.5,29.5,10
2024-12-18 02:40:06,18.6,18,31.1,6.5,29.3,10
2024-12-18 02:40:09,18.6,18,31,6.5,29,10
2024-12-18 02:40:11,18.6,18,30.9,6.6,28.7,10
2024-12-18 02:40:13,18.6,18,30.8,6.6,28.5,10
2024-12-18 02:40:15,18.6,18,30.7,6.6,28.3,10
2024-12-18 02:40:17,18.6,18,30.6,6.6,28,10
2024-12-18 02:40:19,18.6,18,30.5,6.6,27.8,10
2024-12-18 02:40:21,18.6,18,30.4,6.7,27.6,10
2024-12-18 02:40:24,18.6,18,30.3,6.7,27.4,10
2024-12-18 02:40:26,18.6,18,30.2,6.8,27.2,10
2024-12-18 02:40:28,18.6,18,30.1,6.7,27,10
2024-12-18 02:40:30,18.6,18,30,6.8,26.8,10
2024-12-18 02:40:32,18.6,18,29.9,6.8,26.6,10
2024-12-18 02:40:38,18.6,18,29.8,6.8,26.5,10
2024-12-18 02:40:39,18.6,18,29.8,6.8,26.5,10
2024-12-18 02:40:40,18.6,18,29.7,6.8,26.4,10
2024-12-18 02:40:41,18.6,18,29.6,6.9,26.1,10
2024-12-18 02:40:43,18.6,18,29.5,6.9,26,10
2024-12-18 02:40:44,18.6,18,29.4,6.9,25.9,10
2024-12-18 02:40:46,18.6,18,29.3,7,25.9,10
2024-12-18 02:40:48,18.6,18,29.2,7,26.1,10
2024-12-18 02:40:51,18.6,18,29.1,7.1,26.4,10
2024-12-18 02:40:53,18.6,18,29.1,7.1,27,10
2024-12-18 02:40:55,18.6,18,29,7.2,27.7,10
2024-12-18 02:40:57,18.6,18,29,7.1,28.6,10
2024-12-18 02:40:59,18.6,18,29,7.2,29.5,10
2024-12-18 02:41:01,18.6,18,29,7.3,30.6,10
2024-12-18 02:41:04,18.6,18,29,7.3,31.6,10
2024-12-18 02:41:06,18.6,18,29,7.4,32.8,10
2024-12-18 02:41:08,18.6,18,29,7.5,34.1,10
2024-12-18 02:41:10,18.6,18,29.1,7.5,35.1,10
2024-12-18 02:41:12,18.6,18,29.1,7.5,36.3,10
2024-12-18 02:41:14,18.6,18,29.2,7.6,37.2,10
2024-12-18 02:41:15,18.6,18,29.2,7.6,37.2,10
2024-12-18 02:41:18,18.6,18,29.3,7.6,38.3,10
2024-12-18 02:41:20,18.6,18,29.4,7.6,40,10
2024-12-18 02:41:22,18.6,18,29.4,7.7,40.9,10
2024-12-18 02:41:24,18.6,18,29.5,7.6,41.8,10
2024-12-18 02:41:26,18.6,18,29.7,7.7,42.8,10
2024-12-18 02:41:28,18.6,18,29.8,7.7,43.5,10
2024-12-18 02:41:31,18.6,18,29.9,7.7,44.4,10
2024-12-18 02:41:33,18.6,18,30,7.6,45.2,10
2024-12-18 02:41:35,18.6,18,30.1,7.6,46,10
2024-12-18 02:41:37,18.6,18,30.3,7.6,46.8,10
2024-12-18 02:41:38,18.6,18,30.3,7.6,46.8,10
2024-12-18 02:41:40,18.6,18,30.4,7.6,47.4,10
2024-12-18 02:41:42,18.6,18,30.6,7.6,48.3,10
2024-12-18 02:41:45,18.6,18,30.7,7.5,48.9,10
2024-12-18 02:41:47,18.6,18,30.9,7.5,49.4,10
2024-12-18 02:41:49,18.6,18,31,7.4,49.8,10
2024-12-18 02:41:51,18.6,18,31.1,7.4,50,10
2024-12-18 02:41:53,18.6,18,31.3,7.4,50.1,10
2024-12-18 02:41:55,18.6,18,31.4,7.4,50.3,10
2024-12-18 02:41:57,18.6,18,31.5,7.3,50.1,10
2024-12-18 02:42:00,18.6,18,31.6,7.2,49.9,10
2024-12-18 02:42:02,18.6,18,31.7,7.2,49.6,10
2024-12-18 02:42:04,18.6,18,31.8,7.1,49.3,10
2024-12-18 02:42:06,18.6,18,31.9,7,48.8,10
2024-12-18 02:42:08,18.6,18,32,6.9,48.3,10
2024-12-18 02:42:10,18.6,18,32,6.9,47.6,10
2024-12-18 02:42:13,18.6,18,32.1,6.9,46.9,10
2024-12-18 02:42:15,18.6,18,32.2,6.8,46.3,10
2024-12-18 02:42:17,18.6,18,32.2,6.9,45.5,10
2024-12-18 02:42:19,18.6,18,32.2,6.8,44.6,10
2024-12-18 02:42:21,18.6,18,32.3,6.7,43.9,10
2024-12-18 02:42:23,18.6,18,32.3,6.6,43.2,10
2024-12-18 02:42:26,18.6,18,32.3,6.7,42.4,10
2024-12-18 02:42:28,18.6,18,32.3,6.6,41.6,10
2024-12-18 02:42:30,18.6,18,32.3,6.6,40.9,10
2024-12-18 02:42:32,18.6,18,32.3,6.5,40.3,10
2024-12-18 02:42:34,18.6,18,32.3,6.4,39.5,10
2024-12-18 02:42:36,18.6,18,32.2,6.5,38.6,10
2024-12-18 02:42:39,18.6,18,32.2,6.5,38,10
2024-12-18 02:42:41,18.6,18,32.2,6.4,37.3,10
2024-12-18 02:42:43,18.6,18,32.1,6.4,36.8,10
2024-12-18 02:42:45,18.6,18,32.1,6.4,36.3,10
2024-12-18 02:42:47,18.6,18,32.1,6.4,35.7,10
2024-12-18 02:42:49,18.6,18,32,6.4,35.1,10
2024-12-18 02:42:52,18.6,18,31.9,6.4,34.6,10
2024-12-18 02:42:54,18.6,18,31.9,6.4,34.1,10
2024-12-18 02:42:56,18.6,18,31.9,6.3,33.6,10
2024-12-18 02:42:58,18.6,18,31.8,6.4,33.1,10
2024-12-18 02:43:00,18.6,18,31.7,6.3,32.6,10
2024-12-18 02:43:02,18.6,18,31.7,6.3,32.1,10
2024-12-18 02:43:05,18.6,18,31.6,6.3,31.7,10
2024-12-18 02:43:07,18.6,18,31.5,6.3,31.4,10
2024-12-18 02:43:09,18.6,18,31.4,6.4,31,10
2024-12-18 02:43:11,18.6,18,31.3,6.4,30.6,10
2024-12-18 02:43:13,18.6,18,31.2,6.4,30.3,10
2024-12-18 02:43:15,18.6,18,31.2,6.4,30,10
2024-12-18 02:43:17,18.6,18,31.1,6.5,29.7,10
2024-12-18 02:43:20,18.6,18,31,6.5,29.4,10
2024-12-18 02:43:22,18.6,18,31,6.5,29.1,10
2024-12-18 02:43:24,18.6,18,30.9,6.5,28.9,10
2024-12-18 02:43:26,18.6,18,30.8,6.5,28.6,10
2024-12-18 02:43:28,18.6,18,30.7,6.5,28.4,10
2024-12-18 02:43:30,18.6,18,30.6,6.6,28.1,10
2024-12-18 02:43:33,18.6,18,30.5,6.6,27.9,10
2024-12-18 02:43:35,18.6,18,30.4,6.6,27.7,10
2024-12-18 02:43:37,18.6,18,30.4,6.6,27.5,10
2024-12-18 02:43:39,18.6,18,30.2,6.6,27.3,10
2024-12-18 02:43:41,18.6,18,30.2,6.7,27.1,10
2024-12-18 02:43:43,18.6,18,30.1,6.7,26.9,10
2024-12-18 02:43:46,18.6,18,30,6.7,26.7,10
2024-12-18 02:43:48,18.6,18,29.9,6.7,26.5,10
2024-12-18 02:43:54,18.6,18,29.8,6.7,26.4,10
2024-12-18 02:43:55,18.6,18,29.8,6.7,26.4,10
2024-12-18 02:43:56,18.6,18,29.7,6.8,26.3,10
2024-12-18 02:43:57,18.6,18,29.6,6.8,26,10
2024-12-18 02:43:58,18.6,18,29.5,6.8,25.9,10
2024-12-18 02:44:00,18.6,18,29.4,6.8,25.8,10
2024-12-18 02:44:02,18.6,18,29.4,6.9,25.8,10
2024-12-18 02:44:04,18.6,18,29.3,6.9,26,10
2024-12-18 02:44:06,18.6,18,29.2,6.9,26.3,10
2024-12-18 02:44:08,18.6,18,29.2,7,26.9,10
2024-12-18 02:44:10,18.6,18,29.1,7,27.6,10
2024-12-18 02:44:13,18.6,18,29.1,7.1,28.5,10
2024-12-18 02:44:15,18.6,18,29.1,7.1,29.5,10
2024-12-18 02:44:17,18.6,18,29.1,7.2,30.5,10
2024-12-18 02:44:19,18.6,18,29.1,7.2,31.5,10
2024-12-18 02:44:21,18.6,18,29.1,7.3,32.7,10
2024-12-18 02:44:23,18.6,18,29.1,7.3,34,10
2024-12-18 02:44:26,18.6,18,29.2,7.3,35,10
2024-12-18 02:44:28,18.6,18,29.3,7.4,36.1,10
2024-12-18 02:44:30,18.6,18,29.3,7.3,37.1,10
2024-12-18 02:44:32,18.6,18,29.4,7.4,38.2,10
2024-12-18 02:44:34,18.6,18,29.5,7.4,39.3,10
2024-12-18 02:44:36,18.6,18,29.6,7.5,40.4,10
2024-12-18 02:44:37,18.6,18,29.6,7.5,40.4,10
2024-12-18 02:44:40,18.6,18,29.7,7.4,41.3,10
2024-12-18 02:44:42,18.6,18,29.8,7.4,42.7,10
2024-12-18 02:44:44,18.6,18,29.9,7.4,43.5,10
2024-12-18 02:44:46,18.6,18,30,7.4,44.3,10
2024-12-18 02:44:48,18.6,18,30.1,7.5,45.1,10
2024-12-18 02:44:50,18.6,18,30.3,7.4,45.9,10
2024-12-18 02:44:51,18.6,18,30.3,7.4,45.9,10
2024-12-18 02:44:54,18.6,18,30.5,7.4,46.7,10
2024-12-18 02:44:56,18.6,18,30.5,7.3,47.6,10
2024-12-18 02:44:58,18.6,18,30.7,7.3,48.3,10
2024-12-18 02:45:00,18.6,18,30.9,7.2,48.8,10
2024-12-18 02:45:02,18.6,18,31,7.2,49.2,10
2024-12-18 02:45:04,18.6,18,31.1,7.2,49.5,10
2024-12-18 02:45:06,18.6,18,31.3,7.2,49.8,10
2024-12-18 02:45:09,18.6,18,31.4,7.1,49.8,10
2024-12-18 02:45:11,18.6,18,31.5,7.1,49.8,10
2024-12-18 02:45:13,18.6,18,31.7,7,49.6,10
2024-12-18 02:45:15,18.6,18,31.8,7,49.7,10
2024-12-18 02:45:17,18.6,18,31.9,7,49,10
2024-12-18 02:45:19,18.6,18,32,6.9,48.5,10
2024-12-18 02:45:22,18.6,18,32.1,6.9,48,10
2024-12-18 02:45:24,18.6,18,32.1,6.8,47.4,10
2024-12-18 02:45:26,18.6,18,32.2,6.8,46.7,10
2024-12-18 02:45:28,18.6,18,32.2,6.7,46,10
2024-12-18 02:45:30,18.6,18,32.3,6.6,45.3,10
2024-12-18 02:45:32,18.6,18,32.3,6.6,44.4,10
2024-12-18 02:45:35,18.6,18,32.3,6.6,43.6,10
2024-12-18 02:45:37,18.6,18,32.4,6.5,43,10
2024-12-18 02:45:39,18.6,18,32.4,6.4,42.1,10
2024-12-18 02:45:41,18.6,18,32.4,6.4,41.4,10
2024-12-18 02:45:43,18.6,18,32.4,6.4,40.7,10
2024-12-18 02:45:45,18.6,18,32.4,6.3,40.1,10
2024-12-18 02:45:48,18.6,18,32.4,6.3,39.3,10
2024-12-18 02:45:50,18.6,18,32.4,6.3,38.5,10
2024-12-18 02:45:52,18.6,18,32.4,6.3,37.9,10
2024-12-18 02:45:54,18.6,18,32.3,6.3,37.2,10
2024-12-18 02:45:56,18.6,18,32.3,6.3,36.6,10
2024-12-18 02:45:58,18.6,18,32.3,6.3,36.1,10
2024-12-18 02:46:01,18.6,18,32.2,6.3,35.6,10
2024-12-18 02:46:03,18.6,18,32.2,6.2,35,10
2024-12-18 02:46:05,18.6,18,32.1,6.2,34.5,10
2024-12-18 02:46:07,18.6,18,32.1,6.2,34,10
2024-12-18 02:46:09,18.6,18,32,6.2,33.5,10
2024-12-18 02:46:11,18.6,18,32,6.2,33,10
2024-12-18 02:46:14,18.6,18,31.9,6.2,32.5,10
2024-12-18 02:46:16,18.6,18,31.9,6.2,32,10
2024-12-18 02:46:18,18.6,18,31.8,6.2,31.6,10
2024-12-18 02:46:20,18.6,18,31.7,6.2,31.3,10
2024-12-18 02:46:22,18.6,18,31.7,6.2,30.9,10
2024-12-18 02:46:24,18.6,18,31.6,6.2,30.6,10
