Timestamp,Sensor1_Temperature,Sensor1_Humidity
2024-12-12 21:58:59,33.6,25
2024-12-12 21:59:01,33.6,25
2024-12-12 21:59:03,33.7,25.2
2024-12-12 21:59:05,33.7,25.2
2024-12-12 21:59:08,33.8,25
2024-12-12 21:59:10,33.8,24.9
2024-12-12 21:59:12,33.7,24.7
2024-12-12 21:59:14,33.8,24.1
2024-12-12 21:59:16,33.8,23.4
2024-12-12 21:59:18,33.7,23.3
2024-12-12 21:59:20,33.8,23.3
2024-12-12 21:59:22,33.8,23.5
2024-12-12 21:59:24,33.8,23.9
2024-12-12 21:59:27,33.9,24.2
2024-12-12 21:59:29,33.8,24.2
2024-12-12 21:59:31,33.9,24.2
2024-12-12 21:59:33,33.9,23.9
2024-12-12 21:59:35,34,24
2024-12-12 21:59:37,33.9,24.3
2024-12-12 21:59:39,34,24.5
2024-12-12 21:59:41,34,24.8
2024-12-12 21:59:43,34,24.7
2024-12-12 21:59:46,34.1,24.5
2024-12-12 21:59:48,34.1,24.4
2024-12-12 21:59:50,34.1,23.8
2024-12-12 21:59:52,34.1,23.5
2024-12-12 21:59:54,34.2,23.6
2024-12-12 21:59:56,34.2,23.4
2024-12-12 21:59:58,34.1,23.3
2024-12-12 22:00:00,34.3,23.5
2024-12-12 22:00:02,34.2,23.5
2024-12-12 22:00:05,34.3,23.6
2024-12-12 22:00:07,34.3,23.4
2024-12-12 22:00:09,34.3,23.3
2024-12-12 22:00:11,34.3,23.4
2024-12-12 22:00:13,34.4,23.4
2024-12-12 22:00:15,34.4,23.3
2024-12-12 22:00:17,34.4,23.3
2024-12-12 22:00:19,34.4,23.2
2024-12-12 22:00:21,34.4,22.9
2024-12-12 22:00:23,34.4,22.8
2024-12-12 22:00:26,34.5,22.9
2024-12-12 22:00:28,34.5,22.8
2024-12-12 22:00:30,34.5,22.4
2024-12-12 22:00:32,34.5,22.5
2024-12-12 22:00:34,34.5,22.2
2024-12-12 22:00:36,34.6,22.4
2024-12-12 22:00:38,34.6,22.5
2024-12-12 22:00:40,34.6,22.5
2024-12-12 22:00:42,34.7,22.7
2024-12-12 22:00:45,34.6,22.7
2024-12-12 22:00:47,34.7,22.6
2024-12-12 22:00:49,34.7,22.5
2024-12-12 22:00:51,34.8,22.4
2024-12-12 22:00:53,34.7,22.2
2024-12-12 22:00:55,34.8,22.2
2024-12-12 22:00:57,34.8,21.9
2024-12-12 22:00:59,34.8,21.6
2024-12-12 22:01:01,34.8,21.3
2024-12-12 22:01:04,34.9,21.3
2024-12-12 22:01:06,34.9,21
2024-12-12 22:01:08,34.9,20.9
2024-12-12 22:01:10,34.9,20.4
